event_name,event_time,event_mag,net,sta,comp,slat,slon,sevla,dist,snr,polarity,sharpness,ray_azimuth,take_off_angle,P_time,S_time
sparta2.9259,2020-08-12T10:20:54,-0.29,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.0784,1.5436443405323896,x,x,105.56421,89.77437558257634,2020-08-12T10:21:05.565731Z,2020-08-12T10:21:13.387642Z
sparta2.9259,2020-08-12T10:20:54,-0.29,N4,V55A,HHZ,35.8518,-81.2149,313.0,73.90053,1.0154563665830627,x,x,187.87898,89.73668818367102,2020-08-12T10:21:06.732755Z,2020-08-12T10:21:15.350015Z
sparta2.9259,2020-08-12T10:20:54,-0.29,US,BLA,BHZ,37.2113,-80.42049,634.0,98.648445,1.4693271201961124,x,x,37.874622,89.60807096409518,2020-08-12T10:21:11.009335Z,2020-08-12T10:21:22.512756Z
sparta2.9428,2020-08-12T10:45:13,-0.77,ET,GFM,HHZ,36.111,-81.807,1726.0,76.4333,2.514006286943512,U,E,237.15543,89.89391864064211,2020-08-12T10:45:26.178448Z,2020-08-12T10:45:35.091042Z
sparta2.9428,2020-08-12T10:45:13,-0.77,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.89142275,2.735433016868379,U,E,184.26668,,2020-08-12T10:45:13.153126Z,2020-08-12T10:45:13.263449Z
sparta2.9428,2020-08-12T10:45:13,-0.77,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.311595,-0.3181274236087997,x,x,241.40778,,2020-08-12T10:45:13.907452Z,2020-08-12T10:45:14.527923Z
sparta2.9428,2020-08-12T10:45:13,-0.77,ET,S3NC,HHZ,36.46326,-81.06903,840.0,3.4196153,0.8850750678376129,x,x,139.53877,,2020-08-12T10:45:13.582133Z,2020-08-12T10:45:13.982597Z
sparta2.9428,2020-08-12T10:45:13,-0.77,ET,S4NC,HHZ,36.49817,-81.07491,917.0,2.115949,0.1427079834173076,x,x,53.054962,,2020-08-12T10:45:13.358901Z,2020-08-12T10:45:13.608403Z
sparta2.9428,2020-08-12T10:45:13,-0.77,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.20501,0.5063238236179542,x,x,273.55093,89.98529205976727,2020-08-12T10:45:24.242695Z,2020-08-12T10:45:31.846136Z
sparta2.9428,2020-08-12T10:45:13,-0.77,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.61016,-0.5772593454518207,x,x,103.437645,89.9817458781484,2020-08-12T10:45:24.312490Z,2020-08-12T10:45:31.963135Z
sparta2.9428,2020-08-12T10:45:13,-0.77,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.28892,2.996221209247134,D,E,188.82762,89.93419359148996,2020-08-12T10:45:25.291361Z,2020-08-12T10:45:33.604015Z
sparta2.9428,2020-08-12T10:45:13,-0.77,US,BLA,BHZ,37.2113,-80.42049,634.0,100.35888,-0.9310575661915964,x,x,36.551468,89.72965708580121,2020-08-12T10:45:30.304005Z,2020-08-12T10:45:42.006714Z
sparta2.9839,2020-08-12T11:44:23,-1.12,ET,GFM,HHZ,36.111,-81.807,1726.0,76.375656,1.5507297492696535,x,x,237.36266,,2020-08-12T11:44:36.168797Z,2020-08-12T11:44:45.074852Z
sparta2.9839,2020-08-12T11:44:23,-1.12,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.64792037,3.5322884100604925,U,E,194.92067,,2020-08-12T11:44:23.191978Z,2020-08-12T11:44:23.328577Z
sparta2.9839,2020-08-12T11:44:23,-1.12,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.2814026,0.9079756944195962,x,x,244.43567,,2020-08-12T11:44:23.916061Z,2020-08-12T11:44:24.542244Z
sparta2.9839,2020-08-12T11:44:23,-1.12,ET,S3NC,HHZ,36.46326,-81.06903,840.0,3.1557944,1.8215326820486069,x,x,137.83029,,2020-08-12T11:44:23.559519Z,2020-08-12T11:44:23.944683Z
sparta2.9839,2020-08-12T11:44:23,-1.12,ET,S4NC,HHZ,36.49817,-81.07491,917.0,2.2102454,0.7922025493182641,x,x,46.025944,,2020-08-12T11:44:23.406568Z,2020-08-12T11:44:23.688295Z
sparta2.9839,2020-08-12T11:44:23,-1.12,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.322105,1.4697670422642874,x,x,273.77625,,2020-08-12T11:44:34.263432Z,2020-08-12T11:44:41.880886Z
sparta2.9839,2020-08-12T11:44:23,-1.12,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.45174,-1.4176389581474471,x,x,103.23494,,2020-08-12T11:44:34.285721Z,2020-08-12T11:44:41.918251Z
sparta2.9839,2020-08-12T11:44:23,-1.12,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.044716,0.7477043614756818,x,x,188.9409,,2020-08-12T11:44:35.249664Z,2020-08-12T11:44:43.534111Z
sparta2.9839,2020-08-12T11:44:23,-1.12,US,BLA,BHZ,37.2113,-80.42049,634.0,100.51049,0.062360724934397246,x,x,36.41688,62.82820359914591,2020-08-12T11:44:40.329980Z,2020-08-12T11:44:52.050256Z
sparta3.0793,2020-08-12T14:01:49,0.37,ET,GFM,HHZ,36.111,-81.807,1726.0,77.20442,-0.7849142993091428,x,x,235.2142,62.84861076280113,2020-08-12T14:02:02.314466Z,2020-08-12T14:02:11.319054Z
sparta3.0793,2020-08-12T14:01:49,0.37,ET,S1NC,HHZ,36.4787,-81.09453,874.0,3.551966,3.6350808152708787,D,E,168.01259,,2020-08-12T14:01:49.703931Z,2020-08-12T14:01:50.186766Z
sparta3.0793,2020-08-12T14:01:49,0.37,ET,S2NC,HHZ,36.46379,-81.14582,934.0,6.418166,6.016665325393396,U,E,216.96747,,2020-08-12T14:01:50.155754Z,2020-08-12T14:01:50.944155Z
sparta3.0793,2020-08-12T14:01:49,0.37,ET,S3NC,HHZ,36.46326,-81.06903,840.0,6.003905,4.691450033079716,U,E,149.76433,,2020-08-12T14:01:50.098200Z,2020-08-12T14:01:50.840916Z
sparta3.0793,2020-08-12T14:01:49,0.37,ET,S4NC,HHZ,36.49817,-81.07491,917.0,2.8196201,6.217208632928517,U,E,117.767006,,2020-08-12T14:01:49.599114Z,2020-08-12T14:01:50.011062Z
sparta3.0793,2020-08-12T14:01:49,0.37,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.29247,1.017012310652705,x,x,271.28967,,2020-08-12T14:02:00.089741Z,2020-08-12T14:02:07.589745Z
sparta3.0793,2020-08-12T14:01:49,0.37,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.03315,0.7500283154870975,x,x,105.42254,,2020-08-12T14:02:00.561903Z,2020-08-12T14:02:08.381243Z
sparta3.0793,2020-08-12T14:01:49,0.37,N4,V55A,HHZ,35.8518,-81.2149,313.0,73.730194,-0.46373478951197056,x,x,187.89676,,2020-08-12T14:02:01.706646Z,2020-08-12T14:02:10.306253Z
sparta3.0793,2020-08-12T14:01:49,0.37,US,BLA,BHZ,37.2113,-80.42049,634.0,98.784584,-0.009041544810252636,x,x,37.813736,62.8484093381977,2020-08-12T14:02:06.034042Z,2020-08-12T14:02:17.554157Z
sparta3.1717,2020-08-12T16:14:48,0.63,ET,GFM,HHZ,36.111,-81.807,1726.0,77.065735,-2.160744048930417,x,x,236.08197,62.861452282013424,2020-08-12T16:15:01.293896Z,2020-08-12T16:15:10.284546Z
sparta3.1717,2020-08-12T16:14:48,0.63,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.443567,5.804311637231373,D,E,175.41006,,2020-08-12T16:14:48.638657Z,2020-08-12T16:14:49.077346Z
sparta3.1717,2020-08-12T16:14:48,0.63,ET,S2NC,HHZ,36.46379,-81.14582,934.0,6.007999,4.549852711960291,D,E,227.11133,,2020-08-12T16:14:49.137154Z,2020-08-12T16:14:49.912977Z
sparta3.1717,2020-08-12T16:14:48,0.63,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.833794,6.0906796100409295,U,E,149.11842,,2020-08-12T16:14:48.968328Z,2020-08-12T16:14:49.623210Z
sparta3.1717,2020-08-12T16:14:48,0.63,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.86589,0.505958569944698,x,x,272.1998,,2020-08-12T16:14:59.192744Z,2020-08-12T16:15:06.762431Z
sparta3.1717,2020-08-12T16:14:48,0.63,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.239944,0.6264809009482714,x,x,104.68464,,2020-08-12T16:14:59.429321Z,2020-08-12T16:15:07.159004Z
sparta3.1717,2020-08-12T16:14:48,0.63,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.77889,1.0705943618991303,x,x,188.43536,,2020-08-12T16:15:00.546323Z,2020-08-12T16:15:09.037504Z
sparta3.1717,2020-08-12T16:14:48,0.63,US,BLA,BHZ,37.2113,-80.42049,634.0,99.27865,-1.3377557203578423,x,x,37.202686,62.861220272043155,2020-08-12T16:15:05.121393Z,2020-08-12T16:15:16.700653Z
sparta3.2295,2020-08-12T17:38:09,-1.21,ET,GFM,HHZ,36.111,-81.807,1726.0,75.86948,0.9704191844173028,x,x,236.51404,62.83823166080582,2020-08-12T17:38:22.082592Z,2020-08-12T17:38:30.930325Z
sparta3.2295,2020-08-12T17:38:09,-1.21,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.5523497,1.8258112407904779,x,x,146.01892,,2020-08-12T17:38:09.366629Z,2020-08-12T17:38:09.621344Z
sparta3.2295,2020-08-12T17:38:09,-1.21,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.7496133,-0.2925236537757121,x,x,231.74516,,2020-08-12T17:38:09.850657Z,2020-08-12T17:38:10.432721Z
sparta3.2295,2020-08-12T17:38:09,-1.21,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.35224,0.2761358996554129,x,x,133.57187,,2020-08-12T17:38:09.795757Z,2020-08-12T17:38:10.333929Z
sparta3.2295,2020-08-12T17:38:09,-1.21,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.7478251,1.30950349711876,x,x,55.67118,,2020-08-12T17:38:09.532814Z,2020-08-12T17:38:09.899919Z
sparta3.2295,2020-08-12T17:38:09,-1.21,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.24921,1.3347984504733406,x,x,273.24176,,2020-08-12T17:38:20.079899Z,2020-08-12T17:38:27.573200Z
sparta3.2295,2020-08-12T17:38:09,-1.21,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.611206,0.3513696952838299,x,x,103.578094,,2020-08-12T17:38:20.486946Z,2020-08-12T17:38:28.255520Z
sparta3.2295,2020-08-12T17:38:09,-1.21,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.54604,1.6491389633781273,x,x,188.03351,,2020-08-12T17:38:21.328272Z,2020-08-12T17:38:29.671934Z
sparta3.2295,2020-08-12T17:38:09,-1.21,US,BLA,BHZ,37.2113,-80.42049,634.0,100.59981,-0.12347403088558212,x,x,37.10762,62.83801652870438,2020-08-12T17:38:26.345837Z,2020-08-12T17:38:38.076832Z
sparta3.2468,2020-08-12T18:03:03,-1.35,ET,GFM,HHZ,36.111,-81.807,1726.0,75.873726,0.0808055325602551,x,x,235.09164,89.71770865443318,2020-08-12T18:03:16.082113Z,2020-08-12T18:03:24.929554Z
sparta3.2468,2020-08-12T18:03:03,-1.35,ET,S1NC,HHZ,36.4787,-81.09453,874.0,3.4267197,-0.8544031164152102,x,x,145.96712,,2020-08-12T18:03:03.580994Z,2020-08-12T18:03:03.980686Z
sparta3.2468,2020-08-12T18:03:03,-1.35,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.2319803,2.130228106311854,U,E,210.80408,,2020-08-12T18:03:03.892230Z,2020-08-12T18:03:04.502397Z
sparta3.2468,2020-08-12T18:03:03,-1.35,ET,S3NC,HHZ,36.46326,-81.06903,840.0,6.1961455,-0.3565289840970765,x,x,137.27905,,2020-08-12T18:03:04.059461Z,2020-08-12T18:03:04.782054Z
sparta3.2468,2020-08-12T18:03:03,-1.35,ET,S5NC,HHZ,36.50426,-81.07888,866.0,3.319033,0.877346249927718,x,x,90.047485,,2020-08-12T18:03:03.562435Z,2020-08-12T18:03:03.949574Z
sparta3.2468,2020-08-12T18:03:03,-1.35,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.13082,1.0340374312358684,x,x,271.88162,89.78689613395457,2020-08-12T18:03:13.885151Z,2020-08-12T18:03:21.246788Z
sparta3.2468,2020-08-12T18:03:03,-1.35,N4,U56A,HHZ,36.3472,-80.3829,363.0,68.00796,1.6378763758883368,x,x,104.635155,89.75989032654097,2020-08-12T18:03:14.726009Z,2020-08-12T18:03:22.656317Z
sparta3.2468,2020-08-12T18:03:03,-1.35,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.94768,1.4382220752785415,x,x,187.03961,89.73323514324848,2020-08-12T18:03:15.568475Z,2020-08-12T18:03:24.074632Z
sparta3.2468,2020-08-12T18:03:03,-1.35,US,BLA,BHZ,37.2113,-80.42049,634.0,100.01055,-1.665681723341743,x,x,38.116985,89.59494039009759,2020-08-12T18:03:20.244199Z,2020-08-12T18:03:31.906461Z
sparta3.2756,2020-08-12T18:44:29,-1.39,ET,GFM,HHZ,36.111,-81.807,1726.0,74.95915,-0.7589623647841509,x,x,235.92598,89.72942074851214,2020-08-12T18:44:41.924414Z,2020-08-12T18:44:50.665201Z
sparta3.2756,2020-08-12T18:44:29,-1.39,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.4906,-1.0715376903358884,x,x,124.64071,,2020-08-12T18:44:29.419698Z,2020-08-12T18:44:29.710303Z
sparta3.2756,2020-08-12T18:44:29,-1.39,ET,S2NC,HHZ,36.46379,-81.14582,934.0,3.9895632,0.6256341380138501,x,x,219.69278,,2020-08-12T18:44:29.678051Z,2020-08-12T18:44:30.143381Z
sparta3.2756,2020-08-12T18:44:29,-1.39,ET,S3NC,HHZ,36.46326,-81.06903,840.0,5.3456674,0.03676067027149903,x,x,125.813576,,2020-08-12T18:44:29.921852Z,2020-08-12T18:44:30.545289Z
sparta3.2756,2020-08-12T18:44:29,-1.39,ET,S5NC,HHZ,36.50426,-81.07888,866.0,3.7315507,0.6225869672613017,x,x,67.61111,,2020-08-12T18:44:29.633578Z,2020-08-12T18:44:30.068831Z
sparta3.2756,2020-08-12T18:44:29,-1.39,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.06258,-1.2247237508149014,x,x,273.17783,89.79545575503802,2020-08-12T18:44:39.873377Z,2020-08-12T18:44:47.227049Z
sparta3.2756,2020-08-12T18:44:29,-1.39,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.78986,1.7192844761063468,x,x,103.44169,89.76868849185496,2020-08-12T18:44:40.688397Z,2020-08-12T18:44:48.593266Z
sparta3.2756,2020-08-12T18:44:29,-1.39,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.518326,-0.05526291443950479,x,x,187.0742,89.74809659591145,2020-08-12T18:44:41.331024Z,2020-08-12T18:44:49.670502Z
sparta3.2756,2020-08-12T18:44:29,-1.39,US,BLA,BHZ,37.2113,-80.42049,634.0,101.214905,0.6824602764317937,x,x,37.67703,89.59408727736418,2020-08-12T18:44:46.451836Z,2020-08-12T18:44:58.254524Z
sparta3.3052,2020-08-12T19:27:10,-0.41,ET,GFM,HHZ,36.111,-81.807,1726.0,76.04597,-0.41160410021110255,x,x,237.47527,,2020-08-12T19:27:23.111763Z,2020-08-12T19:27:31.979256Z
sparta3.3052,2020-08-12T19:27:10,-0.41,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.3222134,2.2148413306801586,U,E,174.76485,,2020-08-12T19:27:10.134391Z,2020-08-12T19:27:10.232041Z
sparta3.3052,2020-08-12T19:27:10,-0.41,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.976343,1.2567860647220173,x,x,246.62999,,2020-08-12T19:27:10.858283Z,2020-08-12T19:27:11.445536Z
sparta3.3052,2020-08-12T19:27:10,-0.41,ET,S3NC,HHZ,36.46326,-81.06903,840.0,3.081295,0.16122853313886176,x,x,131.30074,,2020-08-12T19:27:10.547716Z,2020-08-12T19:27:10.918142Z
sparta3.3052,2020-08-12T19:27:10,-0.41,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.8944712,-0.5157918765527242,x,x,29.634974,,2020-08-12T19:27:10.506539Z,2020-08-12T19:27:10.855866Z
sparta3.3052,2020-08-12T19:27:10,-0.41,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.147194,-0.01988737626056941,x,x,274.05414,,2020-08-12T19:27:21.232986Z,2020-08-12T19:27:28.829859Z
sparta3.3052,2020-08-12T19:27:10,-0.41,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.57377,0.5515485210346092,x,x,102.93481,,2020-08-12T19:27:21.306472Z,2020-08-12T19:27:28.953040Z
sparta3.3052,2020-08-12T19:27:10,-0.41,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.712875,-0.014418392105334165,x,x,188.82098,,2020-08-12T19:27:22.192219Z,2020-08-12T19:27:30.437820Z
sparta3.3052,2020-08-12T19:27:10,-0.41,US,BLA,BHZ,37.2113,-80.42049,634.0,100.87258,2.161782681743115,U,E,36.40236,89.98540906404885,2020-08-12T19:27:27.392376Z,2020-08-12T19:27:39.154850Z
sparta3.3211,2020-08-12T19:50:04,0.21,ET,GFM,HHZ,36.111,-81.807,1726.0,77.55426,-0.9983541610370921,x,x,235.06036,89.78348933144592,2020-08-12T19:50:17.371792Z,2020-08-12T19:50:26.415146Z
sparta3.3211,2020-08-12T19:50:04,0.21,ET,S1NC,HHZ,36.4787,-81.09453,874.0,3.88823,1.8976032575981194,x,x,171.56699,,2020-08-12T19:50:04.661121Z,2020-08-12T19:50:05.115006Z
sparta3.3211,2020-08-12T19:50:04,0.21,ET,S2NC,HHZ,36.46379,-81.14582,934.0,6.8164024,8.301909540196421,U,E,216.21432,,2020-08-12T19:50:05.165696Z,2020-08-12T19:50:05.960818Z
sparta3.3211,2020-08-12T19:50:04,0.21,ET,S3NC,HHZ,36.46326,-81.06903,840.0,6.2495155,1.36874674089833,x,x,152.80898,,2020-08-12T19:50:05.077989Z,2020-08-12T19:50:05.807030Z
sparta3.3211,2020-08-12T19:50:04,0.21,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.2152007,2.454172977053137,D,E,117.10722,,2020-08-12T19:50:04.373192Z,2020-08-12T19:50:04.632345Z
sparta3.3211,2020-08-12T19:50:04,0.21,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.45259,-1.6052319950788636,x,x,270.95712,89.86928008955412,2020-08-12T19:50:15.113003Z,2020-08-12T19:50:22.628735Z
sparta3.3211,2020-08-12T19:50:04,0.21,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.971794,1.4101314165317111,x,x,105.76825,89.85196863276582,2020-08-12T19:50:15.547298Z,2020-08-12T19:50:23.356745Z
sparta3.3211,2020-08-12T19:50:04,0.21,N4,V55A,HHZ,35.8518,-81.2149,313.0,74.12143,-2.7407588468530673,x,x,187.98659,89.80505552609267,2020-08-12T19:50:16.770784Z,2020-08-12T19:50:25.413759Z
sparta3.3211,2020-08-12T19:50:04,0.21,US,BLA,BHZ,37.2113,-80.42049,634.0,98.38835,-1.2197126546802446,x,x,37.870506,89.66178410856847,2020-08-12T19:50:20.964392Z,2020-08-12T19:50:32.437420Z
sparta3.3425,2020-08-12T20:20:47,-0.17,ET,GFM,HHZ,36.111,-81.807,1726.0,76.16394,-1.2360423463504635,x,x,237.7233,,2020-08-12T20:21:00.131989Z,2020-08-12T20:21:09.013161Z
sparta3.3425,2020-08-12T20:20:47,-0.17,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.2681395,4.16080865844826,U,E,246.26215,,2020-08-12T20:20:47.090414Z,2020-08-12T20:20:47.158323Z
sparta3.3425,2020-08-12T20:20:47,-0.17,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.153189,0.930252807343327,x,x,250.0191,,2020-08-12T20:20:47.882954Z,2020-08-12T20:20:48.486859Z
sparta3.3425,2020-08-12T20:20:47,-0.17,ET,S3NC,HHZ,36.46326,-81.06903,840.0,2.7343662,0.7451955102905141,x,x,131.75197,,2020-08-12T20:20:47.479837Z,2020-08-12T20:20:47.804302Z
sparta3.3425,2020-08-12T20:20:47,-0.17,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.9636889,4.495401416683169,U,E,22.967808,,2020-08-12T20:20:47.508740Z,2020-08-12T20:20:47.859503Z
sparta3.3425,2020-08-12T20:20:47,-0.17,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.4367,-0.2742465180450337,x,x,274.2249,,2020-08-12T20:20:58.282682Z,2020-08-12T20:21:05.913166Z
sparta3.3425,2020-08-12T20:20:47,-0.17,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.2584,1.161839365845569,x,x,102.80845,,2020-08-12T20:20:58.251884Z,2020-08-12T20:21:05.861540Z
sparta3.3425,2020-08-12T20:20:47,-0.17,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.54528,1.2230892179074597,x,x,189.0699,,2020-08-12T20:20:59.163160Z,2020-08-12T20:21:07.389112Z
sparta3.3425,2020-08-12T20:20:47,-0.17,US,BLA,BHZ,37.2113,-80.42049,634.0,100.88145,-0.13413810783255906,x,x,36.206787,89.8399572655486,2020-08-12T20:21:04.393971Z,2020-08-12T20:21:16.157525Z
sparta3.3683,2020-08-12T20:57:54,-0.98,ET,GFM,HHZ,36.111,-81.807,1726.0,76.01411,0.34477180444302835,x,x,237.61624,62.85457665623668,2020-08-12T20:58:07.110767Z,2020-08-12T20:58:15.977610Z
sparta3.3683,2020-08-12T20:57:54,-0.98,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.15286213,2.711394245707113,D,E,196.63406,,2020-08-12T20:57:54.416504Z,2020-08-12T20:57:54.704949Z
sparta3.3683,2020-08-12T20:57:54,-0.98,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.977911,0.891317768661025,x,x,248.80771,,2020-08-12T20:57:54.947924Z,2020-08-12T20:57:55.595769Z
sparta3.3683,2020-08-12T20:57:54,-0.98,ET,S3NC,HHZ,36.46326,-81.06903,840.0,2.9124029,0.2698734215088008,x,x,129.67331,,2020-08-12T20:57:54.658243Z,2020-08-12T20:57:55.103414Z
sparta3.3683,2020-08-12T20:57:54,-0.98,ET,S5NC,HHZ,36.50426,-81.07888,866.0,3.013615,1.5561721977789131,x,x,26.785765,,2020-08-12T20:57:54.661646Z,2020-08-12T20:57:55.115887Z
sparta3.3683,2020-08-12T20:57:54,-0.98,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.23272,0.11742868415342436,x,x,274.20288,,2020-08-12T20:58:05.253513Z,2020-08-12T20:58:12.864237Z
sparta3.3683,2020-08-12T20:57:54,-0.98,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.463615,-0.9517042230193686,x,x,102.80086,,2020-08-12T20:58:05.293237Z,2020-08-12T20:58:12.930816Z
sparta3.3683,2020-08-12T20:57:54,-0.98,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.55183,0.01647293262204458,x,x,188.9019,,2020-08-12T20:58:06.160562Z,2020-08-12T20:58:14.390817Z
sparta3.3683,2020-08-12T20:57:54,-0.98,US,BLA,BHZ,37.2113,-80.42049,634.0,100.96967,-1.3024045406619833,x,x,36.310707,62.85432372994327,2020-08-12T20:58:11.411493Z,2020-08-12T20:58:23.186947Z
sparta3.4012,2020-08-12T21:45:20,-1.32,ET,GFM,HHZ,36.111,-81.807,1726.0,76.02847,-0.09485411751913385,x,x,236.52806,62.8457187413277,2020-08-12T21:45:33.111219Z,2020-08-12T21:45:41.978348Z
sparta3.4012,2020-08-12T21:45:20,-1.32,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.5418081,0.04876948627402482,x,x,151.93307,,2020-08-12T21:45:20.420482Z,2020-08-12T21:45:20.711616Z
sparta3.4012,2020-08-12T21:45:20,-1.32,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.906709,0.16756412143396113,x,x,232.1026,,2020-08-12T21:45:20.901160Z,2020-08-12T21:45:21.517376Z
sparta3.4012,2020-08-12T21:45:20,-1.32,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.3023524,-0.42991371488403696,x,x,135.58502,,2020-08-12T21:45:20.815351Z,2020-08-12T21:45:21.366775Z
sparta3.4012,2020-08-12T21:45:20,-1.32,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.5891774,0.8671924635704651,x,x,55.235962,,2020-08-12T21:45:20.550273Z,2020-08-12T21:45:20.929190Z
sparta3.4012,2020-08-12T21:45:20,-1.32,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.38708,-0.29318612047009535,x,x,273.17047,,2020-08-12T21:45:31.096273Z,2020-08-12T21:45:38.606783Z
sparta3.4012,2020-08-12T21:45:20,-1.32,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.490265,-1.2772010833354577,x,x,103.66914,,2020-08-12T21:45:31.467628Z,2020-08-12T21:45:39.223198Z
sparta3.4012,2020-08-12T21:45:20,-1.32,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.63855,3.109253673508532,U,E,188.13887,,2020-08-12T21:45:32.345567Z,2020-08-12T21:45:40.700975Z
sparta3.4012,2020-08-12T21:45:20,-1.32,US,BLA,BHZ,37.2113,-80.42049,634.0,100.45564,-0.7347531601975061,x,x,37.069088,62.84549202298922,2020-08-12T21:45:37.321694Z,2020-08-12T21:45:49.036344Z
sparta3.4586,2020-08-12T23:08:03,-1.19,ET,GFM,HHZ,36.111,-81.807,1726.0,76.12354,-0.3323350050686992,x,x,237.5222,62.84184333198846,2020-08-12T23:08:16.126923Z,2020-08-12T23:08:25.004631Z
sparta3.4586,2020-08-12T23:08:03,-1.19,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.31829092,0.30666801390059095,x,x,192.5304,,2020-08-12T23:08:03.295485Z,2020-08-12T23:08:03.502086Z
sparta3.4586,2020-08-12T23:08:03,-1.19,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.062919,3.1205067657619874,U,E,247.17813,,2020-08-12T23:08:03.913131Z,2020-08-12T23:08:04.537445Z
sparta3.4586,2020-08-12T23:08:03,-1.19,ET,S3NC,HHZ,36.46326,-81.06903,840.0,3.0011759,2.797784499214599,U,E,132.39629,,2020-08-12T23:08:03.598343Z,2020-08-12T23:08:04.003003Z
sparta3.4586,2020-08-12T23:08:03,-1.19,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.8560572,3.9902737026195343,U,E,27.81784,,2020-08-12T23:08:03.566846Z,2020-08-12T23:08:03.956971Z
sparta3.4586,2020-08-12T23:08:03,-1.19,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.24612,0.14910368709512026,x,x,274.0576,,2020-08-12T23:08:14.252403Z,2020-08-12T23:08:21.862417Z
sparta3.4586,2020-08-12T23:08:03,-1.19,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.47554,2.3005097159456502,U,E,102.946075,,2020-08-12T23:08:14.291885Z,2020-08-12T23:08:21.928600Z
sparta3.4586,2020-08-12T23:08:03,-1.19,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.718,-0.4102706395527,x,x,188.90172,,2020-08-12T23:08:15.195154Z,2020-08-12T23:08:23.442730Z
sparta3.4586,2020-08-12T23:08:03,-1.19,US,BLA,BHZ,37.2113,-80.42049,634.0,100.82237,-1.5460284122646786,x,x,36.354557,62.841617530574084,2020-08-12T23:08:20.384500Z,2020-08-12T23:08:32.141633Z
sparta3.4865,2020-08-12T23:48:12,-2.21,ET,GFM,HHZ,36.111,-81.807,1726.0,75.92809,-1.5118016447844875,x,x,238.14438,62.839178378693106,2020-08-12T23:48:25.092827Z,2020-08-12T23:48:33.947474Z
